,Source Name,,,Timestamp,kW Value,,kVAr Value,kVA Value,Demand,
,East_Tower.PA_G1,,,1/3/2019 10:15:00 PM,43.91,,42.14,60.84,11.79875,
,East_Tower.PA_G1,,,1/3/2019 10:30:00 PM,41.85,,41.58,59.04,10.72,
,East_Tower.PA_G1,,,1/3/2019 10:45:00 PM,40.51,,41.63,58.11,10.295,
,East_Tower.PA_G1,,,1/3/2019 11:00:00 PM,33.52,,31.11,48.21,9.25375,
,East_Tower.PA_G1,,,1/3/2019 11:15:00 PM,43.52,,42.64,60.94,9.63,
,East_Tower.PA_G1,,,1/3/2019 11:30:00 PM,42.18,,44.55,61.4,10.7125,
,East_Tower.PA_G1,,,1/3/2019 11:45:00 PM,42.13,,43.5,60.56,10.53875,
,East_Tower.PA_G1,,,1/4/2019 12:00:00 AM,36.8,,33.13,51.49,9.86625,
,East_Tower.PA_G1,,,1/4/2019 12:15:00 AM,43.46,,44.86,62.55,10.0325,
,East_Tower.PA_G1,,,1/4/2019 12:30:00 AM,41.38,,45.35,61.4,10.605,
,East_Tower.PA_G1,,,1/4/2019 12:45:00 AM,41.15,,45.44,61.31,10.31625,
,East_Tower.PA_G1,,,1/4/2019 1:00:00 AM,34.93,,35.39,50.82,9.51,
,East_Tower.PA_G1,,,1/4/2019 1:15:00 AM,42.14,,46.64,62.87,9.63375,
,East_Tower.PA_G1,,,1/4/2019 1:30:00 AM,42.44,,46.18,62.69,10.5725,
,East_Tower.PA_G1,,,1/4/2019 1:45:00 AM,43.61,,44.53,62.34,10.75625,
,East_Tower.PA_G1,,,1/4/2019 2:00:00 AM,34.18,,35.94,49.61,9.72375,
,East_Tower.PA_G1,,,1/4/2019 2:15:00 AM,42.18,,45.62,61.98,9.545,
,East_Tower.PA_G1,,,1/4/2019 2:30:00 AM,41.06,,45.71,61.64,10.405,
,East_Tower.PA_G1,,,1/4/2019 2:45:00 AM,43.67,,45.85,63.25,10.59125,
,East_Tower.PA_G1,,,1/4/2019 3:00:00 AM,32.64,,22.55,48.84,9.53875,
,East_Tower.PA_G1,,,1/4/2019 3:15:00 AM,42.43,,46.02,62.72,9.38375,
,East_Tower.PA_G1,,,1/4/2019 3:30:00 AM,43.56,,46.68,63.94,10.74875,
,East_Tower.PA_G1,,,1/4/2019 3:45:00 AM,44.26,,47.09,64.57,10.9775,
,East_Tower.PA_G1,,,1/4/2019 4:00:00 AM,34.45,,25.2,50.91,9.83875,
,East_Tower.PA_G1,,,1/4/2019 4:15:00 AM,41.73,,46.28,62.28,9.5225,
,East_Tower.PA_G1,,,1/4/2019 4:30:00 AM,43.18,,45.07,62.17,10.61375,
,East_Tower.PA_G1,,,1/4/2019 4:45:00 AM,41.36,,44.13,60.22,10.5675,
,East_Tower.PA_G1,,,1/4/2019 5:00:00 AM,31.81,,21.99,45.62,9.14625,
,East_Tower.PA_G1,,,1/4/2019 5:15:00 AM,52.24,,45.88,71.08,10.50625,
,East_Tower.PA_G1,,,1/4/2019 5:30:00 AM,63.32,,52.05,81.97,14.445,
,East_Tower.PA_G1,,,1/4/2019 5:45:00 AM,61.1,,51.11,79.53,15.5525,
,East_Tower.PA_G1,,,1/4/2019 6:00:00 AM,47.48,,28.3,61.84,13.5725,
,East_Tower.PA_G1,,,1/4/2019 6:15:00 AM,72.01,,44.35,82.38,14.93625,
,East_Tower.PA_G1,,,1/4/2019 6:30:00 AM,86.86,,50.63,105.13,19.85875,
,East_Tower.PA_G1,,,1/4/2019 6:45:00 AM,459.31,,29.09,467.34,68.27125,
,East_Tower.PA_G1,,,1/4/2019 7:00:00 AM,510.09,,55.53,515.28,121.175,
,East_Tower.PA_G1,,,1/4/2019 7:15:00 AM,677.64,,109.04,686.93,148.46625,
,East_Tower.PA_G1,,,1/4/2019 7:30:00 AM,682.96,,117.76,693.16,170.075,
,East_Tower.PA_G1,,,1/4/2019 7:45:00 AM,675.95,,114.12,685.6,169.86375,
,East_Tower.PA_G1,,,1/4/2019 8:00:00 AM,591.49,,82.53,600.17,158.43,
,East_Tower.PA_G1,,,1/4/2019 8:15:00 AM,680.52,,117.96,690.65,159.00125,
,East_Tower.PA_G1,,,1/4/2019 8:30:00 AM,684.16,,118.73,694.72,170.585,
,East_Tower.PA_G1,,,1/4/2019 8:45:00 AM,687.49,,123.91,698.63,171.45625,
,East_Tower.PA_G1,,,1/4/2019 9:00:00 AM,518.2,,76.37,526.52,150.71125,
,East_Tower.PA_G1,,,1/4/2019 9:15:00 AM,687.26,,125.99,698.63,150.6825,
,East_Tower.PA_G1,,,1/4/2019 9:30:00 AM,687.02,,126.01,698.52,171.785,
,East_Tower.PA_G1,,,1/4/2019 9:45:00 AM,912.26,,165.78,928.85,199.91,
,East_Tower.PA_G1,,,1/4/2019 10:00:00 AM,818.67,,108.55,828.16,216.36625,
,East_Tower.PA_G1,,,1/4/2019 10:15:00 AM,934.05,,127.96,942.6,219.09,
,East_Tower.PA_G1,,,1/4/2019 10:30:00 AM,892.36,,121.65,900.5,228.30125,
,East_Tower.PA_G1,,,1/4/2019 10:45:00 AM,862.35,,127.31,871.7,219.33875,
,East_Tower.PA_G1,,,1/4/2019 11:00:00 AM,688.05,,85.2,694.61,193.8,
,East_Tower.PA_G1,,,1/4/2019 11:15:00 AM,865.91,,118.97,874.06,194.245,
,East_Tower.PA_G1,,,1/4/2019 11:30:00 AM,860.97,,118.7,869.09,215.86,
,East_Tower.PA_G1,,,1/4/2019 11:45:00 AM,844.32,,116.95,852.35,213.16125,
,East_Tower.PA_G1,,,1/4/2019 12:00:00 PM,483.97,,60.68,488.51,166.03625,
,East_Tower.PA_G1,,,1/4/2019 12:15:00 PM,858.72,,118.18,866.82,167.83625,
,East_Tower.PA_G1,,,1/4/2019 12:30:00 PM,863.81,,117.23,871.74,215.31625,
,East_Tower.PA_G1,,,1/4/2019 12:45:00 PM,855.89,,117.17,863.87,214.9625,
,East_Tower.PA_G1,,,1/4/2019 1:00:00 PM,494.62,,62.96,499.12,168.81375,
,East_Tower.PA_G1,,,1/4/2019 1:15:00 PM,862.88,,118.01,870.91,169.6875,
,East_Tower.PA_G1,,,1/4/2019 1:30:00 PM,855.17,,114.7,862.84,214.75625,
,East_Tower.PA_G1,,,1/4/2019 1:45:00 PM,853.79,,114.18,861.39,213.62,
,East_Tower.PA_G1,,,1/4/2019 2:00:00 PM,527,,70.06,531.64,172.59875,
,East_Tower.PA_G1,,,1/4/2019 2:15:00 PM,867.19,,116.47,875.07,174.27375,
,East_Tower.PA_G1,,,1/4/2019 2:30:00 PM,869.27,,117.95,877.26,217.0575,
,East_Tower.PA_G1,,,1/4/2019 2:45:00 PM,872.19,,117.69,880.21,217.6825,
,East_Tower.PA_G1,,,1/4/2019 3:00:00 PM,555.39,,39.21,560.59,178.4475,
,East_Tower.PA_G1,,,1/4/2019 3:15:00 PM,885.82,,120.58,893.86,180.15125,
,East_Tower.PA_G1,,,1/4/2019 3:30:00 PM,889.04,,122.67,897.48,221.8575,
,East_Tower.PA_G1,,,1/4/2019 3:45:00 PM,892.66,,122.35,901.07,222.7125,
,East_Tower.PA_G1,,,1/4/2019 4:00:00 PM,498.36,,33.97,503.2,173.8775,
,East_Tower.PA_G1,,,1/4/2019 4:15:00 PM,895.48,,123,903.89,174.23,
,East_Tower.PA_G1,,,1/4/2019 4:30:00 PM,774.72,,132.89,786.6,208.775,
,East_Tower.PA_G1,,,1/4/2019 4:45:00 PM,697.82,,132.15,709.98,184.0675,
,East_Tower.PA_G1,,,1/4/2019 5:00:00 PM,384.28,,40.33,390.89,135.2625,
,East_Tower.PA_G1,,,1/4/2019 5:15:00 PM,688.53,,126.95,700.16,134.10125,
,East_Tower.PA_G1,,,1/4/2019 5:30:00 PM,684.6,,125.05,696.14,171.64125,
,East_Tower.PA_G1,,,1/4/2019 5:45:00 PM,684.34,,125.38,695.74,171.1175,
,East_Tower.PA_G1,,,1/4/2019 6:00:00 PM,387.18,,41.82,393.59,133.94,
,East_Tower.PA_G1,,,1/4/2019 6:15:00 PM,661.86,,115.86,672.09,131.13,
,East_Tower.PA_G1,,,1/4/2019 6:30:00 PM,593.45,,97.1,601.51,156.91375,
,East_Tower.PA_G1,,,1/4/2019 6:45:00 PM,136.01,,57.06,165.85,91.1825,
,East_Tower.PA_G1,,,1/4/2019 7:00:00 PM,57.02,,24.63,67.46,24.12875,
,East_Tower.PA_G1,,,1/4/2019 7:15:00 PM,76.29,,48.25,89.76,16.66375,
,East_Tower.PA_G1,,,1/4/2019 7:30:00 PM,76.05,,47.38,88.86,19.0425,
,East_Tower.PA_G1,,,1/4/2019 7:45:00 PM,75.07,,47.7,88.95,18.89,
,East_Tower.PA_G1,,,1/4/2019 8:00:00 PM,46.17,,22,54.93,15.155,
,East_Tower.PA_G1,,,1/4/2019 8:15:00 PM,76.51,,49.76,91.37,15.335,
,East_Tower.PA_G1,,,1/4/2019 8:30:00 PM,81.55,,50.87,97.23,19.7575,
,East_Tower.PA_G1,,,1/4/2019 8:45:00 PM,100.13,,62.31,118.69,22.71,
,East_Tower.PA_G1,,,1/4/2019 9:00:00 PM,54.3,,24.12,64.16,19.30375,
,East_Tower.PA_G1,,,1/4/2019 9:15:00 PM,103.43,,65.38,121.88,19.71625,
,East_Tower.PA_G1,,,1/4/2019 9:30:00 PM,103.08,,67.01,122.99,25.81375,
,East_Tower.PA_G1,,,1/4/2019 9:45:00 PM,100.15,,64.68,119.94,25.40375,
,East_Tower.PA_G1,,,1/4/2019 10:00:00 PM,39.7,,24.3,49.47,17.48125,
,East_Tower.PA_G1,,,1/4/2019 10:15:00 PM,50.39,,49.44,70.98,11.26125,
,East_Tower.PA_G1,,,1/4/2019 10:30:00 PM,43.38,,43.2,61.65,11.72125,
,East_Tower.PA_G1,,,1/4/2019 10:45:00 PM,49.99,,50.65,70.59,11.67125,
,East_Tower.PA_G1,,,1/4/2019 11:00:00 PM,30.07,,23.74,41.91,10.0075,
,East_Tower.PA_G1,,,1/4/2019 11:15:00 PM,45.46,,46.81,64.56,9.44125,
,East_Tower.PA_G1,,,1/4/2019 11:30:00 PM,50.71,,50.84,71.8,12.02125,
,East_Tower.PA_G1,,,1/4/2019 11:45:00 PM,45.63,,42.89,63.28,12.0425,
,East_Tower.PA_G1,,,1/5/2019 12:00:00 AM,25.5,,22.83,36.13,8.89125,
,East_Tower.PA_G1,,,1/5/2019 12:15:00 AM,46.63,,46.54,66.45,9.01625,
,East_Tower.PA_G1,,,1/5/2019 12:30:00 AM,45.04,,46.29,64.11,11.45875,
,East_Tower.PA_G1,,,1/5/2019 12:45:00 AM,53.56,,51.04,74.02,12.325,
,East_Tower.PA_G1,,,1/5/2019 1:00:00 AM,26.82,,25.5,38.29,10.0475,
,East_Tower.PA_G1,,,1/5/2019 1:15:00 AM,47.73,,49.72,68.68,9.31875,
,East_Tower.PA_G1,,,1/5/2019 1:30:00 AM,49.02,,48.93,69.26,12.09375,
,East_Tower.PA_G1,,,1/5/2019 1:45:00 AM,41.95,,40.42,58.2,11.37125,
,East_Tower.PA_G1,,,1/5/2019 2:00:00 AM,20.79,,19.67,28.62,7.8425,
,East_Tower.PA_G1,,,1/5/2019 2:15:00 AM,40.16,,38.09,55.46,7.61875,
,East_Tower.PA_G1,,,1/5/2019 2:30:00 AM,43.6,,38.47,58.21,10.47,
,East_Tower.PA_G1,,,1/5/2019 2:45:00 AM,41.4,,38.6,56.58,10.625,
,East_Tower.PA_G1,,,1/5/2019 3:00:00 AM,21.68,,9.88,29.55,7.885,
,East_Tower.PA_G1,,,1/5/2019 3:15:00 AM,42.53,,38.03,56.97,8.02625,
,East_Tower.PA_G1,,,1/5/2019 3:30:00 AM,42.84,,37.9,57.26,10.67125,
,East_Tower.PA_G1,,,1/5/2019 3:45:00 AM,40.56,,38.2,55.74,10.425,
,East_Tower.PA_G1,,,1/5/2019 4:00:00 AM,21.69,,11.1,29.98,7.78125,
,East_Tower.PA_G1,,,1/5/2019 4:15:00 AM,42.49,,38.58,57.41,8.0225,
,East_Tower.PA_G1,,,1/5/2019 4:30:00 AM,41.33,,38.46,56.33,10.4775,
,East_Tower.PA_G1,,,1/5/2019 4:45:00 AM,41.27,,37.83,56.1,10.325,
,East_Tower.PA_G1,,,1/5/2019 5:00:00 AM,23.66,,12.72,31.6,8.11625,
,East_Tower.PA_G1,,,1/5/2019 5:15:00 AM,58.03,,43.99,74.22,10.21125,
,East_Tower.PA_G1,,,1/5/2019 5:30:00 AM,60.65,,48.75,77.73,14.835,
,East_Tower.PA_G1,,,1/5/2019 5:45:00 AM,59.79,,48.06,76.73,15.055,
,East_Tower.PA_G1,,,1/5/2019 6:00:00 AM,31.02,,15.39,39.41,11.35125,
,East_Tower.PA_G1,,,1/5/2019 6:15:00 AM,64.9,,48.11,78.82,11.99,
,East_Tower.PA_G1,,,1/5/2019 6:30:00 AM,82.39,,22.2,87.61,18.41125,
,East_Tower.PA_G1,,,1/5/2019 6:45:00 AM,398.59,,52.38,408.71,60.1225,
,East_Tower.PA_G1,,,1/5/2019 7:00:00 AM,330.19,,29.3,333.04,91.0975,
,East_Tower.PA_G1,,,1/5/2019 7:15:00 AM,666.44,,99.02,674.27,124.57875,
,East_Tower.PA_G1,,,1/5/2019 7:30:00 AM,672.21,,108.13,680.82,167.33125,
,East_Tower.PA_G1,,,1/5/2019 7:45:00 AM,674.76,,107.14,683.41,168.37125,
,East_Tower.PA_G1,,,1/5/2019 8:00:00 AM,341.46,,39.98,345.72,127.0275,
,East_Tower.PA_G1,,,1/5/2019 8:15:00 AM,670.7,,115.54,681.1,126.52,
,East_Tower.PA_G1,,,1/5/2019 8:30:00 AM,677.54,,126.37,688.91,168.53,
,East_Tower.PA_G1,,,1/5/2019 8:45:00 AM,678.03,,109.91,686.97,169.44625,
,East_Tower.PA_G1,,,1/5/2019 9:00:00 AM,355.01,,46.27,359.65,129.13,
,East_Tower.PA_G1,,,1/5/2019 9:15:00 AM,670.7,,108.92,679.44,128.21375,
,East_Tower.PA_G1,,,1/5/2019 9:30:00 AM,680.63,,112.68,689.9,168.91625,
,East_Tower.PA_G1,,,1/5/2019 9:45:00 AM,683.39,,114.64,692.93,170.5025,
,East_Tower.PA_G1,,,1/5/2019 10:00:00 AM,415.69,,60.4,421.54,137.385,
,East_Tower.PA_G1,,,1/5/2019 10:15:00 AM,677.11,,112.22,686.36,136.6,
,East_Tower.PA_G1,,,1/5/2019 10:30:00 AM,678.09,,112.86,687.36,169.4,
,East_Tower.PA_G1,,,1/5/2019 10:45:00 AM,678.97,,114.39,688.53,169.6325,
,East_Tower.PA_G1,,,1/5/2019 11:00:00 AM,497.96,,78.21,504.99,147.11625,
,East_Tower.PA_G1,,,1/5/2019 11:15:00 AM,676.76,,111.85,685.94,146.84,
,East_Tower.PA_G1,,,1/5/2019 11:30:00 AM,676.28,,112.37,685.56,169.13,
,East_Tower.PA_G1,,,1/5/2019 11:45:00 AM,681.52,,115.54,691.24,169.725,
,East_Tower.PA_G1,,,1/5/2019 12:00:00 PM,328.89,,53.31,333.49,126.30125,
,East_Tower.PA_G1,,,1/5/2019 12:15:00 PM,684.22,,115.14,693.84,126.63875,
,East_Tower.PA_G1,,,1/5/2019 12:30:00 PM,681.54,,114.44,691.08,170.72,
,East_Tower.PA_G1,,,1/5/2019 12:45:00 PM,685.58,,117.08,695.5,170.89,
,East_Tower.PA_G1,,,1/5/2019 1:00:00 PM,336.47,,58.1,341.45,127.75625,
,East_Tower.PA_G1,,,1/5/2019 1:15:00 PM,679.09,,112.84,687.27,126.945,
,East_Tower.PA_G1,,,1/5/2019 1:30:00 PM,658.27,,95.06,664.7,167.17,
,East_Tower.PA_G1,,,1/5/2019 1:45:00 PM,175.22,,48.55,196.83,104.18625,
,East_Tower.PA_G1,,,1/5/2019 2:00:00 PM,56.62,,13.45,64.49,28.98,
,East_Tower.PA_G1,,,1/5/2019 2:15:00 PM,104.42,,61.88,123.78,20.13,
,East_Tower.PA_G1,,,1/5/2019 2:30:00 PM,110.99,,80.8,138.13,26.92625,
,East_Tower.PA_G1,,,1/5/2019 2:45:00 PM,111.97,,81.9,138.72,27.87,
,East_Tower.PA_G1,,,1/5/2019 3:00:00 PM,51.73,,19.56,64.3,20.4625,
,East_Tower.PA_G1,,,1/5/2019 3:15:00 PM,110.01,,81.02,138.02,20.2175,
,East_Tower.PA_G1,,,1/5/2019 3:30:00 PM,107.7,,83.81,135.51,27.21375,
,East_Tower.PA_G1,,,1/5/2019 3:45:00 PM,109.64,,79.77,136.55,27.1675,
,East_Tower.PA_G1,,,1/5/2019 4:00:00 PM,65.89,,31.45,82.51,21.94125,
,East_Tower.PA_G1,,,1/5/2019 4:15:00 PM,106.88,,82.86,134.08,21.59625,
,East_Tower.PA_G1,,,1/5/2019 4:30:00 PM,110.03,,81.13,137.82,27.11375,
,East_Tower.PA_G1,,,1/5/2019 4:45:00 PM,120.53,,87.28,149.52,28.82,
,East_Tower.PA_G1,,,1/5/2019 5:00:00 PM,133.72,,24.03,138.73,31.78125,
,East_Tower.PA_G1,,,1/5/2019 5:15:00 PM,280.05,,71.41,289.24,51.72125,
,East_Tower.PA_G1,,,1/5/2019 5:30:00 PM,276.38,,72.15,285.29,69.55375,
,East_Tower.PA_G1,,,1/5/2019 5:45:00 PM,274.83,,65.63,282.61,68.90125,
,East_Tower.PA_G1,,,1/5/2019 6:00:00 PM,42.83,,12.76,48.24,39.7075,
,East_Tower.PA_G1,,,1/5/2019 6:15:00 PM,85.9,,60.4,105.5,16.09125,
,East_Tower.PA_G1,,,1/5/2019 6:30:00 PM,87.59,,60.77,106.38,21.68625,
,East_Tower.PA_G1,,,1/5/2019 6:45:00 PM,84.8,,59.21,103.39,21.54875,
,East_Tower.PA_G1,,,1/5/2019 7:00:00 PM,42.84,,22.57,52.69,15.955,
,East_Tower.PA_G1,,,1/5/2019 7:15:00 PM,85.47,,60.89,104.95,16.03875,
,East_Tower.PA_G1,,,1/5/2019 7:30:00 PM,85.07,,61.2,104.82,21.3175,
,East_Tower.PA_G1,,,1/5/2019 7:45:00 PM,79.64,,57.42,98.23,20.58875,
,East_Tower.PA_G1,,,1/5/2019 8:00:00 PM,49.28,,30.31,61.42,16.115,
,East_Tower.PA_G1,,,1/5/2019 8:15:00 PM,88.27,,63.98,109.04,17.19375,
,East_Tower.PA_G1,,,1/5/2019 8:30:00 PM,85.57,,64.54,107.28,21.73,
,East_Tower.PA_G1,,,1/5/2019 8:45:00 PM,79.92,,66.75,103.79,20.68625,
,East_Tower.PA_G1,,,1/5/2019 9:00:00 PM,25.76,,22.72,37.99,13.21,
,East_Tower.PA_G1,,,1/5/2019 9:15:00 PM,54.91,,56.54,78.33,10.08375,
,East_Tower.PA_G1,,,1/5/2019 9:30:00 PM,46.2,,46.81,65.78,12.63875,
,East_Tower.PA_G1,,,1/5/2019 9:45:00 PM,54.91,,54.32,77.3,12.63875,
,East_Tower.PA_G1,,,1/5/2019 10:00:00 PM,20.16,,20.27,27.95,9.38375,
,East_Tower.PA_G1,,,1/5/2019 10:15:00 PM,54.5,,53.8,76.5,9.3325,
,East_Tower.PA_G1,,,1/5/2019 10:30:00 PM,47.27,,46.47,66.28,12.72125,
,East_Tower.PA_G1,,,1/5/2019 10:45:00 PM,55.55,,53.53,77.14,12.8525,
,East_Tower.PA_G1,,,1/5/2019 11:00:00 PM,24.91,,23.41,35.44,10.0575,
,East_Tower.PA_G1,,,1/5/2019 11:15:00 PM,50.52,,52.37,72.68,9.42875,
,East_Tower.PA_G1,,,1/5/2019 11:30:00 PM,52.27,,54.61,75.73,12.84875,
,East_Tower.PA_G1,,,1/5/2019 11:45:00 PM,50.62,,50.81,71.72,12.86125,
,East_Tower.PA_G1,,,1/6/2019 12:00:00 AM,28.4,,29.96,41.28,9.8775,
,East_Tower.PA_G1,,,1/6/2019 12:15:00 AM,47.43,,51.57,69.43,9.47875,
,East_Tower.PA_G1,,,1/6/2019 12:30:00 AM,55.28,,57.23,79.33,12.83875,
,East_Tower.PA_G1,,,1/6/2019 12:45:00 AM,48.62,,50.05,69.64,12.9875,
,East_Tower.PA_G1,,,1/6/2019 1:00:00 AM,19.92,,7.33,27.69,8.5675,
,East_Tower.PA_G1,,,1/6/2019 1:15:00 AM,48.52,,43.83,67.53,8.555,
,East_Tower.PA_G1,,,1/6/2019 1:30:00 AM,50.21,,49.37,69.8,12.34125,
,East_Tower.PA_G1,,,1/6/2019 1:45:00 AM,54.12,,53.62,78.33,13.04125,
,East_Tower.PA_G1,,,1/6/2019 2:00:00 AM,19.34,,7.04,28.45,9.1825,
,East_Tower.PA_G1,,,1/6/2019 2:15:00 AM,56.45,,55.57,80.97,9.47375,
,East_Tower.PA_G1,,,1/6/2019 2:30:00 AM,49.18,,51.72,71.01,13.20375,
,East_Tower.PA_G1,,,1/6/2019 2:45:00 AM,52.95,,58.47,78.6,12.76625,
,East_Tower.PA_G1,,,1/6/2019 3:00:00 AM,23.83,,11.37,35.33,9.5975,
,East_Tower.PA_G1,,,1/6/2019 3:15:00 AM,53.14,,58.4,77.16,9.62125,
,East_Tower.PA_G1,,,1/6/2019 3:30:00 AM,50.87,,52.31,73.49,13.00125,
,East_Tower.PA_G1,,,1/6/2019 3:45:00 AM,48.94,,48.56,67.22,12.47625,
,East_Tower.PA_G1,,,1/6/2019 4:00:00 AM,25.9,,12.15,34.83,9.355,
,East_Tower.PA_G1,,,1/6/2019 4:15:00 AM,48.51,,46.02,65.91,9.30125,
,East_Tower.PA_G1,,,1/6/2019 4:30:00 AM,54.41,,49.95,74.6,12.865,
,East_Tower.PA_G1,,,1/6/2019 4:45:00 AM,45.38,,44.33,63.61,12.47375,
,East_Tower.PA_G1,,,1/6/2019 5:00:00 AM,25.46,,15.48,34.9,8.855,
,East_Tower.PA_G1,,,1/6/2019 5:15:00 AM,47.22,,45.38,66.37,9.085,
,East_Tower.PA_G1,,,1/6/2019 5:30:00 AM,50.26,,50.68,69.95,12.185,
,East_Tower.PA_G1,,,1/6/2019 5:45:00 AM,51.45,,46.77,70.72,12.71375,
,East_Tower.PA_G1,,,1/6/2019 6:00:00 AM,18.32,,10.4,25.25,8.72125,
,East_Tower.PA_G1,,,1/6/2019 6:15:00 AM,53.55,,49.38,73.88,8.98375,
,East_Tower.PA_G1,,,1/6/2019 6:30:00 AM,46.57,,45.48,64.46,12.515,
,East_Tower.PA_G1,,,1/6/2019 6:45:00 AM,55.44,,49.7,74.85,12.75125,
,East_Tower.PA_G1,,,1/6/2019 7:00:00 AM,38.92,,17.91,45.96,11.795,
,East_Tower.PA_G1,,,1/6/2019 7:15:00 AM,174.13,,57.46,185.84,26.63125,
,East_Tower.PA_G1,,,1/6/2019 7:30:00 AM,325.78,,77.21,335.06,62.48875,
,East_Tower.PA_G1,,,1/6/2019 7:45:00 AM,338.76,,82.17,348.46,83.0675,
,East_Tower.PA_G1,,,1/6/2019 8:00:00 AM,145.44,,25.81,149.72,60.525,
,East_Tower.PA_G1,,,1/6/2019 8:15:00 AM,331.35,,81.36,341.06,59.59875,
,East_Tower.PA_G1,,,1/6/2019 8:30:00 AM,336.75,,80.74,346.28,83.5125,
,East_Tower.PA_G1,,,1/6/2019 8:45:00 AM,281.93,,62.94,293.64,77.335,
,East_Tower.PA_G1,,,1/6/2019 9:00:00 AM,45.82,,30.84,59.09,40.96875,
,East_Tower.PA_G1,,,1/6/2019 9:15:00 AM,96.27,,77.62,123.64,17.76125,
,East_Tower.PA_G1,,,1/6/2019 9:30:00 AM,107.05,,77.74,132.39,25.415,
,East_Tower.PA_G1,,,1/6/2019 9:45:00 AM,111.65,,78.37,136.4,27.3375,
,East_Tower.PA_G1,,,1/6/2019 10:00:00 AM,26.26,,14.74,32.26,17.23875,
,East_Tower.PA_G1,,,1/6/2019 10:15:00 AM,113.52,,79.69,138.7,17.4725,
,East_Tower.PA_G1,,,1/6/2019 10:30:00 AM,112,,79.03,137.06,28.19,
,East_Tower.PA_G1,,,1/6/2019 10:45:00 AM,110.26,,78.93,135.59,27.7825,
,East_Tower.PA_G1,,,1/6/2019 11:00:00 AM,26.51,,16.04,32.42,17.09625,
,East_Tower.PA_G1,,,1/6/2019 11:15:00 AM,86.39,,61.95,105.86,14.1125,
,East_Tower.PA_G1,,,1/6/2019 11:30:00 AM,75.28,,55.29,93.41,20.20875,
,East_Tower.PA_G1,,,1/6/2019 11:45:00 AM,75.25,,55.34,93.41,18.81625,
,East_Tower.PA_G1,,,1/6/2019 12:00:00 PM,20.85,,14.83,25.59,12.0125,
,East_Tower.PA_G1,,,1/6/2019 12:15:00 PM,85.26,,69.58,110.06,13.26375,
,East_Tower.PA_G1,,,1/6/2019 12:30:00 PM,82.25,,69.42,107.6,20.93875,
,East_Tower.PA_G1,,,1/6/2019 12:45:00 PM,82.09,,69.43,107.55,20.5425,
,East_Tower.PA_G1,,,1/6/2019 1:00:00 PM,27.48,,70.56,33.91,13.69625,
,East_Tower.PA_G1,,,1/6/2019 1:15:00 PM,107.64,,73.72,132.7,16.89,
,East_Tower.PA_G1,,,1/6/2019 1:30:00 PM,233.17,,82.61,249.79,42.60125,
,East_Tower.PA_G1,,,1/6/2019 1:45:00 PM,287.27,,75.04,297,65.055,
,East_Tower.PA_G1,,,1/6/2019 2:00:00 PM,99.51,,76.27,102.82,48.3475,
,East_Tower.PA_G1,,,1/6/2019 2:15:00 PM,288.56,,80.34,298.38,48.50875,
,East_Tower.PA_G1,,,1/6/2019 2:30:00 PM,286.57,,76.08,296.52,71.89125,
,East_Tower.PA_G1,,,1/6/2019 2:45:00 PM,289.32,,75.68,299.08,71.98625,
,East_Tower.PA_G1,,,1/6/2019 3:00:00 PM,62.62,,75.72,64.83,43.9925,
,East_Tower.PA_G1,,,1/6/2019 3:15:00 PM,282.5,,73.7,292.49,43.14,
,East_Tower.PA_G1,,,1/6/2019 3:30:00 PM,279.56,,75.15,289.44,70.2575,
,East_Tower.PA_G1,,,1/6/2019 3:45:00 PM,124.18,,62.59,149,50.4675,
,East_Tower.PA_G1,,,1/6/2019 4:00:00 PM,25.89,,79.67,31.71,18.75875,
,East_Tower.PA_G1,,,1/6/2019 4:15:00 PM,102.88,,77.59,127.23,16.09625,
,East_Tower.PA_G1,,,1/6/2019 4:30:00 PM,99.3,,71.91,122.67,25.2725,
,East_Tower.PA_G1,,,1/6/2019 4:45:00 PM,98.17,,72.2,121.88,24.68375,
,East_Tower.PA_G1,,,1/6/2019 5:00:00 PM,23.85,,3.03,29.61,15.2525,
,East_Tower.PA_G1,,,1/6/2019 5:15:00 PM,99.29,,73.11,123.39,15.3925,
,East_Tower.PA_G1,,,1/6/2019 5:30:00 PM,101.46,,73.92,125.65,25.09375,
,East_Tower.PA_G1,,,1/6/2019 5:45:00 PM,98.42,,72.6,121.36,24.985,
,East_Tower.PA_G1,,,1/6/2019 6:00:00 PM,23.93,,7.94,30.32,15.29375,
,East_Tower.PA_G1,,,1/6/2019 6:15:00 PM,81.98,,64.24,104.17,13.23875,
,East_Tower.PA_G1,,,1/6/2019 6:30:00 PM,81.35,,63.28,102.91,20.41625,
,East_Tower.PA_G1,,,1/6/2019 6:45:00 PM,79.9,,61.96,100.99,20.15625,
,East_Tower.PA_G1,,,1/6/2019 7:00:00 PM,16.45,,3.24,20.55,12.04375,
,East_Tower.PA_G1,,,1/6/2019 7:15:00 PM,83.59,,61,103.45,12.505,
,East_Tower.PA_G1,,,1/6/2019 7:30:00 PM,80.55,,59.72,100.25,20.5175,
,East_Tower.PA_G1,,,1/6/2019 7:45:00 PM,80.44,,59.68,100.16,20.12375,
,East_Tower.PA_G1,,,1/6/2019 8:00:00 PM,13.89,,4.83,17.69,11.79125,
,East_Tower.PA_G1,,,1/6/2019 8:15:00 PM,43.76,,45.73,62.79,7.20625,
