Timestamp,Solar Power (kW),PV_component
3/17/2019 6:00:00 PM,0,0.01
3/17/2019 6:15:00 PM,0,0.00
3/17/2019 6:30:00 PM,0,0.00
3/17/2019 6:45:00 PM,0,0.00
3/17/2019 7:00:00 PM,0,0.00
3/17/2019 7:15:00 PM,0,0.00
3/17/2019 7:30:00 PM,0,0.00
3/17/2019 7:45:00 PM,0,0.00
3/17/2019 8:00:00 PM,0,0.00
3/17/2019 8:15:00 PM,0,0.00
3/17/2019 8:30:00 PM,0,0.00
3/17/2019 8:45:00 PM,0,0.00
3/17/2019 9:00:00 PM,0,0.00
3/17/2019 9:15:00 PM,0,0.00
3/17/2019 9:30:00 PM,0,0.00
3/17/2019 9:45:00 PM,0,0.00
3/17/2019 10:00:00 PM,0,0.00
3/17/2019 10:15:00 PM,0,0.00
3/17/2019 10:30:00 PM,0,0.00
3/17/2019 10:45:00 PM,0,0.00
3/17/2019 11:00:00 PM,0,0.00
3/17/2019 11:15:00 PM,0,0.00
3/17/2019 11:30:00 PM,0,0.00
3/17/2019 11:45:00 PM,0,0.00
3/18/2019 12:00:00 AM,0,0.00
3/18/2019 12:15:00 AM,0,0.00
3/18/2019 12:30:00 AM,0,0.00
3/18/2019 12:45:00 AM,0,0.00
3/18/2019 1:00:00 AM,0,0.00
3/18/2019 1:15:00 AM,0,0.00
3/18/2019 1:30:00 AM,0,0.00
3/18/2019 1:45:00 AM,0,0.00
3/18/2019 2:00:00 AM,0,0.00
3/18/2019 2:15:00 AM,0,0.00
3/18/2019 2:30:00 AM,0,0.00
3/18/2019 2:45:00 AM,0,0.00
3/18/2019 3:00:00 AM,0,0.00
3/18/2019 3:15:00 AM,0,0.00
3/18/2019 3:30:00 AM,0,0.00
3/18/2019 3:45:00 AM,0,0.00
3/18/2019 4:00:00 AM,0,0.00
3/18/2019 4:15:00 AM,0,0.00
3/18/2019 4:30:00 AM,0,0.00
3/18/2019 4:45:00 AM,0,0.00
3/18/2019 5:00:00 AM,0,0.00
3/18/2019 5:15:00 AM,0,0.00
3/18/2019 5:30:00 AM,0,0.00
3/18/2019 5:45:00 AM,0,0.00
3/18/2019 6:00:00 AM,0,0.00
3/18/2019 6:15:00 AM,0.228,0.03
3/18/2019 6:30:00 AM,0.456,0.09
3/18/2019 6:45:00 AM,0.556,0.13
3/18/2019 7:00:00 AM,1.012,0.20
3/18/2019 7:15:00 AM,1.232,0.28
3/18/2019 7:30:00 AM,1.544,0.35
3/18/2019 7:45:00 AM,1.836,0.42
3/18/2019 8:00:00 AM,2.084,0.49
3/18/2019 8:15:00 AM,2.328,0.55
3/18/2019 8:30:00 AM,2.476,0.60
3/18/2019 8:45:00 AM,2.404,0.61
3/18/2019 9:00:00 AM,3.064,0.68
3/18/2019 9:15:00 AM,2.244,0.66
3/18/2019 9:30:00 AM,2.028,0.53
3/18/2019 9:45:00 AM,3.132,0.65
3/18/2019 10:00:00 AM,1.856,0.62
3/18/2019 10:15:00 AM,3.04,0.61
3/18/2019 10:30:00 AM,2.164,0.65
3/18/2019 10:45:00 AM,3.704,0.73
3/18/2019 11:00:00 AM,3.736,0.93
3/18/2019 11:15:00 AM,3.884,0.95
3/18/2019 11:30:00 AM,3.956,0.98
3/18/2019 11:45:00 AM,3.692,0.96
3/18/2019 12:00:00 PM,2.944,0.83
3/18/2019 12:15:00 PM,1.512,0.56
3/18/2019 12:30:00 PM,0.952,0.31
3/18/2019 12:45:00 PM,3.04,0.50
3/18/2019 1:00:00 PM,3.512,0.82
3/18/2019 1:15:00 PM,2.264,0.72
3/18/2019 1:30:00 PM,2.816,0.64
3/18/2019 1:45:00 PM,2.844,0.71
3/18/2019 2:00:00 PM,1.66,0.56
3/18/2019 2:15:00 PM,0.62,0.29
3/18/2019 2:30:00 PM,0,0.08
3/18/2019 2:45:00 PM,0,0.00
3/18/2019 3:00:00 PM,0,0.00
3/18/2019 3:15:00 PM,0,0.00
3/18/2019 3:30:00 PM,0,0.00
3/18/2019 3:45:00 PM,0,0.00
3/18/2019 4:00:00 PM,0,0.00
3/18/2019 4:15:00 PM,0,0.00
3/18/2019 4:30:00 PM,0,0.00
3/18/2019 4:45:00 PM,0,0.00
3/18/2019 5:00:00 PM,0,0.00
3/18/2019 5:15:00 PM,0,0.00
3/18/2019 5:30:00 PM,0,0.00
3/18/2019 5:45:00 PM,0,0.00
3/18/2019 6:00:00 PM,0,0.00
3/18/2019 6:15:00 PM,0,0.00
3/18/2019 6:30:00 PM,0,0.00
3/18/2019 6:45:00 PM,0,0.00
3/18/2019 7:00:00 PM,0,0.00
3/18/2019 7:15:00 PM,0,0.00
3/18/2019 7:30:00 PM,0,0.00
3/18/2019 7:45:00 PM,0,0.00
3/18/2019 8:00:00 PM,0,0.00
3/18/2019 8:15:00 PM,0,0.00
3/18/2019 8:30:00 PM,0,0.00
3/18/2019 8:45:00 PM,0,0.00
3/18/2019 9:00:00 PM,0,0.00
3/18/2019 9:15:00 PM,0,0.00
3/18/2019 9:30:00 PM,0,0.00
3/18/2019 9:45:00 PM,0,0.00
3/18/2019 10:00:00 PM,0,0.00
3/18/2019 10:15:00 PM,0,0.00
3/18/2019 10:30:00 PM,0,0.00
3/18/2019 10:45:00 PM,0,0.00
3/18/2019 11:00:00 PM,0,0.00
3/18/2019 11:15:00 PM,0,0.00
3/18/2019 11:30:00 PM,0,0.00
3/18/2019 11:45:00 PM,0,0.00
3/19/2019 12:00:00 AM,0,0.00
3/19/2019 12:15:00 AM,0,0.00
3/19/2019 12:30:00 AM,0,0.00
3/19/2019 12:45:00 AM,0,0.00
3/19/2019 1:00:00 AM,0,0.00
3/19/2019 1:15:00 AM,0,0.00
3/19/2019 1:30:00 AM,0,0.00
3/19/2019 1:45:00 AM,0,0.00
3/19/2019 2:00:00 AM,0,0.00
3/19/2019 2:15:00 AM,0,0.00
3/19/2019 2:30:00 AM,0,0.00
3/19/2019 2:45:00 AM,0,0.00
3/19/2019 3:00:00 AM,0,0.00
3/19/2019 3:15:00 AM,0,0.00
3/19/2019 3:30:00 AM,0,0.00
3/19/2019 3:45:00 AM,0,0.00
3/19/2019 4:00:00 AM,0,0.00
3/19/2019 4:15:00 AM,0,0.00
3/19/2019 4:30:00 AM,0,0.00
3/19/2019 4:45:00 AM,0,0.00
3/19/2019 5:00:00 AM,0,0.00
3/19/2019 5:15:00 AM,0,0.00
3/19/2019 5:30:00 AM,0,0.00
3/19/2019 5:45:00 AM,0,0.00
3/19/2019 6:00:00 AM,0.072,0.01
3/19/2019 6:15:00 AM,0.216,0.04
3/19/2019 6:30:00 AM,0.436,0.08
3/19/2019 6:45:00 AM,0.736,0.15
3/19/2019 7:00:00 AM,1.008,0.22
3/19/2019 7:15:00 AM,1.296,0.29
3/19/2019 7:30:00 AM,1.54,0.35
3/19/2019 7:45:00 AM,1.8,0.42
3/19/2019 8:00:00 AM,2.1,0.49
3/19/2019 8:15:00 AM,1.884,0.50
3/19/2019 8:30:00 AM,2.98,0.61
3/19/2019 8:45:00 AM,2.348,0.67
3/19/2019 9:00:00 AM,2.044,0.55
3/19/2019 9:15:00 AM,1.768,0.48
3/19/2019 9:30:00 AM,3.192,0.62
3/19/2019 9:45:00 AM,3.476,0.83
3/19/2019 10:00:00 AM,3.544,0.88
3/19/2019 10:15:00 AM,3.448,0.87
3/19/2019 10:30:00 AM,3.744,0.90
3/19/2019 10:45:00 AM,3.676,0.93
3/19/2019 11:00:00 AM,3.868,0.94
3/19/2019 11:15:00 AM,3.912,0.97
3/19/2019 11:30:00 AM,4,0.99
3/19/2019 11:45:00 AM,3.944,0.99
3/19/2019 12:00:00 PM,3.924,0.98
3/19/2019 12:15:00 PM,3.9,0.98
3/19/2019 12:30:00 PM,3.9,0.98
3/19/2019 12:45:00 PM,1.116,0.63
3/19/2019 1:00:00 PM,0,0.14
3/19/2019 1:15:00 PM,0,0.00
3/19/2019 1:30:00 PM,0,0.00
3/19/2019 1:45:00 PM,0.116,0.01
3/19/2019 2:00:00 PM,2.94,0.38
3/19/2019 2:15:00 PM,3.176,0.76
3/19/2019 2:30:00 PM,2.912,0.76
3/19/2019 2:45:00 PM,2.724,0.70
3/19/2019 3:00:00 PM,2.528,0.66
3/19/2019 3:15:00 PM,2.28,0.60
3/19/2019 3:30:00 PM,2,0.54
3/19/2019 3:45:00 PM,1.772,0.47
3/19/2019 4:00:00 PM,1.464,0.40
3/19/2019 4:15:00 PM,1.18,0.33
3/19/2019 4:30:00 PM,0.88,0.26
3/19/2019 4:45:00 PM,0.588,0.18
3/19/2019 5:00:00 PM,0.372,0.12
3/19/2019 5:15:00 PM,0.012,0.05
3/19/2019 5:30:00 PM,0,0.00
3/19/2019 5:45:00 PM,0.012,0.00
3/19/2019 6:00:00 PM,0,0.00
3/19/2019 6:15:00 PM,0,0.00
3/19/2019 6:30:00 PM,0,0.00
3/19/2019 6:45:00 PM,0,0.00
3/19/2019 7:00:00 PM,0,0.00
3/19/2019 7:15:00 PM,0,0.00
3/19/2019 7:30:00 PM,0,0.00
3/19/2019 7:45:00 PM,0,0.00
3/19/2019 8:00:00 PM,0,0.00
3/19/2019 8:15:00 PM,0,0.00
3/19/2019 8:30:00 PM,0,0.00
3/19/2019 8:45:00 PM,0,0.00
3/19/2019 9:00:00 PM,0,0.00
3/19/2019 9:15:00 PM,0,0.00
3/19/2019 9:30:00 PM,0,0.00
3/19/2019 9:45:00 PM,0,0.00
3/19/2019 10:00:00 PM,0,0.00
3/19/2019 10:15:00 PM,0,0.00
3/19/2019 10:30:00 PM,0,0.00
3/19/2019 10:45:00 PM,0,0.00
3/19/2019 11:00:00 PM,0,0.00
3/19/2019 11:15:00 PM,0,0.00
3/19/2019 11:30:00 PM,0,0.00
3/19/2019 11:45:00 PM,0,0.00
3/20/2019 12:00:00 AM,0,0.00
3/20/2019 12:15:00 AM,0,0.00
3/20/2019 12:30:00 AM,0,0.00
3/20/2019 12:45:00 AM,0,0.00
3/20/2019 1:00:00 AM,0,0.00
3/20/2019 1:15:00 AM,0,0.00
3/20/2019 1:30:00 AM,0,0.00
3/20/2019 1:45:00 AM,0,0.00
3/20/2019 2:00:00 AM,0,0.00
3/20/2019 2:15:00 AM,0,0.00
3/20/2019 2:30:00 AM,0,0.00
3/20/2019 2:45:00 AM,0,0.00
3/20/2019 3:00:00 AM,0,0.00
3/20/2019 3:15:00 AM,0,0.00
3/20/2019 3:30:00 AM,0,0.00
3/20/2019 3:45:00 AM,0,0.00
3/20/2019 4:00:00 AM,0,0.00
3/20/2019 4:15:00 AM,0,0.00
3/20/2019 4:30:00 AM,0,0.00
3/20/2019 4:45:00 AM,0,0.00
3/20/2019 5:00:00 AM,0,0.00
3/20/2019 5:15:00 AM,0,0.00
3/20/2019 5:30:00 AM,0,0.00
3/20/2019 5:45:00 AM,0,0.00
3/20/2019 6:00:00 AM,0.08,0.01
3/20/2019 6:15:00 AM,0.308,0.05
3/20/2019 6:30:00 AM,0.428,0.09
3/20/2019 6:45:00 AM,0.708,0.14
3/20/2019 7:00:00 AM,1,0.21
3/20/2019 7:15:00 AM,1.276,0.28
3/20/2019 7:30:00 AM,1.568,0.36
3/20/2019 7:45:00 AM,1.888,0.43
3/20/2019 8:00:00 AM,2.156,0.51
3/20/2019 8:15:00 AM,2.38,0.57
3/20/2019 8:30:00 AM,2.64,0.63
3/20/2019 8:45:00 AM,2.828,0.68
3/20/2019 9:00:00 AM,2.972,0.73
3/20/2019 9:15:00 AM,3.156,0.77
3/20/2019 9:30:00 AM,3.3,0.81
3/20/2019 9:45:00 AM,3.156,0.81
3/20/2019 10:00:00 AM,3.5,0.83
3/20/2019 10:15:00 AM,3.624,0.89
3/20/2019 10:30:00 AM,3.6,0.90
3/20/2019 10:45:00 AM,3.756,0.92
3/20/2019 11:00:00 AM,3.86,0.95
3/20/2019 11:15:00 AM,3.844,0.96
3/20/2019 11:30:00 AM,3.92,0.97
3/20/2019 11:45:00 AM,3.92,0.98
3/20/2019 12:00:00 PM,3.784,0.96
3/20/2019 12:15:00 PM,3.816,0.95
3/20/2019 12:30:00 PM,3.776,0.95
3/20/2019 12:45:00 PM,3.788,0.95
3/20/2019 1:00:00 PM,3.732,0.94
3/20/2019 1:15:00 PM,3.62,0.92
3/20/2019 1:30:00 PM,3.516,0.89
3/20/2019 1:45:00 PM,3.328,0.86
3/20/2019 2:00:00 PM,3.172,0.81
3/20/2019 2:15:00 PM,3.016,0.77
3/20/2019 2:30:00 PM,2.808,0.73
3/20/2019 2:45:00 PM,2.592,0.68
3/20/2019 3:00:00 PM,2.32,0.61
3/20/2019 3:15:00 PM,2.1,0.55
3/20/2019 3:30:00 PM,1.848,0.49
3/20/2019 3:45:00 PM,1.584,0.43
3/20/2019 4:00:00 PM,1.292,0.36
3/20/2019 4:15:00 PM,1.108,0.30
3/20/2019 4:30:00 PM,0.308,0.18
3/20/2019 4:45:00 PM,0,0.04
3/20/2019 5:00:00 PM,0,0.00
3/20/2019 5:15:00 PM,0.156,0.02
3/20/2019 5:30:00 PM,0.056,0.03
3/20/2019 5:45:00 PM,0.008,0.01
3/20/2019 6:00:00 PM,0,0.00
3/20/2019 6:15:00 PM,0,0.00
3/20/2019 6:30:00 PM,0,0.00
3/20/2019 6:45:00 PM,0,0.00
3/20/2019 7:00:00 PM,0,0.00
3/20/2019 7:15:00 PM,0,0.00
3/20/2019 7:30:00 PM,0,0.00
3/20/2019 7:45:00 PM,0,0.00
3/20/2019 8:00:00 PM,0,0.00
3/20/2019 8:15:00 PM,0,0.00
3/20/2019 8:30:00 PM,0,0.00
3/20/2019 8:45:00 PM,0,0.00
3/20/2019 9:00:00 PM,0,0.00
3/20/2019 9:15:00 PM,0,0.00
3/20/2019 9:30:00 PM,0,0.00
3/20/2019 9:45:00 PM,0,0.00
3/20/2019 10:00:00 PM,0,0.00
3/20/2019 10:15:00 PM,0,0.00
3/20/2019 10:30:00 PM,0,0.00
3/20/2019 10:45:00 PM,0,0.00
3/20/2019 11:00:00 PM,0,0.00
3/20/2019 11:15:00 PM,0,0.00
3/20/2019 11:30:00 PM,0,0.00
3/20/2019 11:45:00 PM,0,0.00
3/21/2019 12:00:00 AM,0,0.00
3/21/2019 12:15:00 AM,0,0.00
3/21/2019 12:30:00 AM,0,0.00
3/21/2019 12:45:00 AM,0,0.00
3/21/2019 1:00:00 AM,0,0.00
3/21/2019 1:15:00 AM,0,0.00
3/21/2019 1:30:00 AM,0,0.00
3/21/2019 1:45:00 AM,0,0.00
3/21/2019 2:00:00 AM,0,0.00
3/21/2019 2:15:00 AM,0,0.00
3/21/2019 2:30:00 AM,0,0.00
3/21/2019 2:45:00 AM,0,0.00
3/21/2019 3:00:00 AM,0,0.00
3/21/2019 3:15:00 AM,0,0.00
3/21/2019 3:30:00 AM,0,0.00
3/21/2019 3:45:00 AM,0,0.00
3/21/2019 4:00:00 AM,0,0.00
3/21/2019 4:15:00 AM,0,0.00
3/21/2019 4:30:00 AM,0,0.00
3/21/2019 4:45:00 AM,0,0.00
3/21/2019 5:00:00 AM,0,0.00
3/21/2019 5:15:00 AM,0,0.00
3/21/2019 5:30:00 AM,0,0.00
3/21/2019 5:45:00 AM,0,0.00
3/21/2019 6:00:00 AM,0.072,0.01
3/21/2019 6:15:00 AM,0.168,0.03
3/21/2019 6:30:00 AM,0.4,0.07
3/21/2019 6:45:00 AM,0.684,0.14
3/21/2019 7:00:00 AM,0.908,0.20
3/21/2019 7:15:00 AM,1.188,0.26
3/21/2019 7:30:00 AM,1.468,0.33
3/21/2019 7:45:00 AM,1.732,0.40
3/21/2019 8:00:00 AM,1.98,0.46
3/21/2019 8:15:00 AM,2.188,0.52
3/21/2019 8:30:00 AM,2.464,0.58
3/21/2019 8:45:00 AM,2.644,0.64
3/21/2019 9:00:00 AM,2.796,0.68
3/21/2019 9:15:00 AM,2.936,0.72
3/21/2019 9:30:00 AM,3.22,0.77
3/21/2019 9:45:00 AM,2.588,0.73
3/21/2019 10:00:00 AM,2.164,0.59
3/21/2019 10:15:00 AM,1.348,0.44
3/21/2019 10:30:00 AM,3.044,0.55
3/21/2019 10:45:00 AM,1.468,0.56
3/21/2019 11:00:00 AM,2.124,0.45
3/21/2019 11:15:00 AM,2.372,0.56
3/21/2019 11:30:00 AM,3.456,0.73
3/21/2019 11:45:00 AM,3.64,0.89
3/21/2019 12:00:00 PM,2.088,0.72
3/21/2019 12:15:00 PM,3.612,0.71
3/21/2019 12:30:00 PM,3.088,0.84
3/21/2019 12:45:00 PM,2.82,0.74
3/21/2019 1:00:00 PM,3.96,0.85
3/21/2019 1:15:00 PM,3.764,0.97
3/21/2019 1:30:00 PM,3.076,0.86
3/21/2019 1:45:00 PM,3.48,0.82
3/21/2019 2:00:00 PM,2.82,0.79
3/21/2019 2:15:00 PM,1.348,0.52
3/21/2019 2:30:00 PM,0.892,0.28
3/21/2019 2:45:00 PM,0.896,0.22
3/21/2019 3:00:00 PM,0.532,0.18
3/21/2019 3:15:00 PM,0.32,0.11
3/21/2019 3:30:00 PM,0.316,0.08
3/21/2019 3:45:00 PM,0.352,0.08
3/21/2019 4:00:00 PM,0.38,0.09
3/21/2019 4:15:00 PM,0.508,0.11
3/21/2019 4:30:00 PM,0.536,0.13
3/21/2019 4:45:00 PM,0.596,0.14
3/21/2019 5:00:00 PM,0.372,0.12
3/21/2019 5:15:00 PM,0.18,0.07
3/21/2019 5:30:00 PM,0.06,0.03
3/21/2019 5:45:00 PM,0.032,0.01
3/21/2019 6:00:00 PM,0,0.00
3/21/2019 6:15:00 PM,0,0.00
3/21/2019 6:30:00 PM,0,0.00
3/21/2019 6:45:00 PM,0,0.00
3/21/2019 7:00:00 PM,0,0.00
3/21/2019 7:15:00 PM,0,0.00
3/21/2019 7:30:00 PM,0,0.00
3/21/2019 7:45:00 PM,0,0.00
3/21/2019 8:00:00 PM,0,0.00
3/21/2019 8:15:00 PM,0,0.00
3/21/2019 8:30:00 PM,0,0.00
3/21/2019 8:45:00 PM,0,0.00
3/21/2019 9:00:00 PM,0,0.00
3/21/2019 9:15:00 PM,0,0.00
3/21/2019 9:30:00 PM,0,0.00
3/21/2019 9:45:00 PM,0,0.00
3/21/2019 10:00:00 PM,0,0.00
3/21/2019 10:15:00 PM,0,0.00
3/21/2019 10:30:00 PM,0,0.00
3/21/2019 10:45:00 PM,0,0.00
3/21/2019 11:00:00 PM,0,0.00
3/21/2019 11:15:00 PM,0,0.00
3/21/2019 11:30:00 PM,0,0.00
3/21/2019 11:45:00 PM,0,0.00
3/22/2019 12:00:00 AM,0,0.00
3/22/2019 12:15:00 AM,0,0.00
3/22/2019 12:30:00 AM,0,0.00
3/22/2019 12:45:00 AM,0,0.00
3/22/2019 1:00:00 AM,0,0.00
3/22/2019 1:15:00 AM,0,0.00
3/22/2019 1:30:00 AM,0,0.00
3/22/2019 1:45:00 AM,0,0.00
3/22/2019 2:00:00 AM,0,0.00
3/22/2019 2:15:00 AM,0,0.00
3/22/2019 2:30:00 AM,0,0.00
3/22/2019 2:45:00 AM,0,0.00
3/22/2019 3:00:00 AM,0,0.00
3/22/2019 3:15:00 AM,0,0.00
3/22/2019 3:30:00 AM,0,0.00
3/22/2019 3:45:00 AM,0,0.00
3/22/2019 4:00:00 AM,0,0.00
3/22/2019 4:15:00 AM,0,0.00
3/22/2019 4:30:00 AM,0,0.00
3/22/2019 4:45:00 AM,0,0.00
3/22/2019 5:00:00 AM,0,0.00
3/22/2019 5:15:00 AM,0,0.00
3/22/2019 5:30:00 AM,0,0.00
3/22/2019 5:45:00 AM,0,0.00
3/22/2019 6:00:00 AM,0.04,0.01
3/22/2019 6:15:00 AM,0.136,0.02
3/22/2019 6:30:00 AM,0.224,0.05
3/22/2019 6:45:00 AM,0.74,0.12
3/22/2019 7:00:00 AM,1.028,0.22
3/22/2019 7:15:00 AM,1.284,0.29
3/22/2019 7:30:00 AM,1.576,0.36
3/22/2019 7:45:00 AM,1.844,0.43
3/22/2019 8:00:00 AM,2.064,0.49
3/22/2019 8:15:00 AM,2.288,0.54
3/22/2019 8:30:00 AM,2.476,0.60
3/22/2019 8:45:00 AM,2.664,0.64
3/22/2019 9:00:00 AM,2.884,0.69
3/22/2019 9:15:00 AM,3.1,0.75
3/22/2019 9:30:00 AM,3.2,0.79
3/22/2019 9:45:00 AM,3.32,0.82
3/22/2019 10:00:00 AM,3.04,0.80
3/22/2019 10:15:00 AM,3.56,0.83
3/22/2019 10:30:00 AM,3.464,0.88
3/22/2019 10:45:00 AM,3.576,0.88
3/22/2019 11:00:00 AM,3.716,0.91
3/22/2019 11:15:00 AM,3.84,0.94
3/22/2019 11:30:00 AM,3.82,0.96
3/22/2019 11:45:00 AM,3.792,0.95
3/22/2019 12:00:00 PM,3.82,0.95
3/22/2019 12:15:00 PM,3.84,0.96
3/22/2019 12:30:00 PM,3.856,0.96
3/22/2019 12:45:00 PM,3.796,0.96
3/22/2019 1:00:00 PM,3.724,0.94
3/22/2019 1:15:00 PM,3.66,0.92
3/22/2019 1:30:00 PM,3.536,0.90
3/22/2019 1:45:00 PM,3.376,0.86
3/22/2019 2:00:00 PM,3.256,0.83
3/22/2019 2:15:00 PM,3.088,0.79
3/22/2019 2:30:00 PM,2.94,0.75
3/22/2019 2:45:00 PM,2.74,0.71
3/22/2019 3:00:00 PM,2.492,0.65
3/22/2019 3:15:00 PM,2.272,0.60
3/22/2019 3:30:00 PM,2.02,0.54
3/22/2019 3:45:00 PM,1.764,0.47
3/22/2019 4:00:00 PM,1.56,0.42
3/22/2019 4:15:00 PM,1.504,0.38
3/22/2019 4:30:00 PM,1.32,0.35
3/22/2019 4:45:00 PM,0.972,0.29
3/22/2019 5:00:00 PM,0.704,0.21
3/22/2019 5:15:00 PM,0.412,0.14
3/22/2019 5:30:00 PM,0.176,0.07
3/22/2019 5:45:00 PM,0.064,0.03
3/22/2019 6:00:00 PM,0.008,0.01
3/22/2019 6:15:00 PM,0,0.00
3/22/2019 6:30:00 PM,0,0.00
3/22/2019 6:45:00 PM,0,0.00
3/22/2019 7:00:00 PM,0,0.00
3/22/2019 7:15:00 PM,0,0.00
3/22/2019 7:30:00 PM,0,0.00
3/22/2019 7:45:00 PM,0,0.00
3/22/2019 8:00:00 PM,0,0.00
3/22/2019 8:15:00 PM,0,0.00
3/22/2019 8:30:00 PM,0,0.00
3/22/2019 8:45:00 PM,0,0.00
3/22/2019 9:00:00 PM,0,0.00
3/22/2019 9:15:00 PM,0,0.00
3/22/2019 9:30:00 PM,0,0.00
3/22/2019 9:45:00 PM,0,0.00
3/22/2019 10:00:00 PM,0,0.00
3/22/2019 10:15:00 PM,0,0.00
3/22/2019 10:30:00 PM,0,0.00
3/22/2019 10:45:00 PM,0,0.00
3/22/2019 11:00:00 PM,0,0.00
3/22/2019 11:15:00 PM,0,0.00
3/22/2019 11:30:00 PM,0,0.00
3/22/2019 11:45:00 PM,0,0.00
3/23/2019 12:00:00 AM,0,0.00
3/23/2019 12:15:00 AM,0,0.00
3/23/2019 12:30:00 AM,0,0.00
3/23/2019 12:45:00 AM,0,0.00
3/23/2019 1:00:00 AM,0,0.00
3/23/2019 1:15:00 AM,0,0.00
3/23/2019 1:30:00 AM,0,0.00
3/23/2019 1:45:00 AM,0,0.00
3/23/2019 2:00:00 AM,0,0.00
3/23/2019 2:15:00 AM,0,0.00
3/23/2019 2:30:00 AM,0,0.00
3/23/2019 2:45:00 AM,0,0.00
3/23/2019 3:00:00 AM,0,0.00
3/23/2019 3:15:00 AM,0,0.00
3/23/2019 3:30:00 AM,0,0.00
3/23/2019 3:45:00 AM,0,0.00
3/23/2019 4:00:00 AM,0,0.00
3/23/2019 4:15:00 AM,0,0.00
3/23/2019 4:30:00 AM,0,0.00
3/23/2019 4:45:00 AM,0,0.00
3/23/2019 5:00:00 AM,0,0.00
3/23/2019 5:15:00 AM,0,0.00
3/23/2019 5:30:00 AM,0,0.00
3/23/2019 5:45:00 AM,0,0.00
3/23/2019 6:00:00 AM,0.096,0.01
3/23/2019 6:15:00 AM,0.304,0.05
3/23/2019 6:30:00 AM,0.48,0.10
3/23/2019 6:45:00 AM,0.872,0.17
3/23/2019 7:00:00 AM,1.196,0.26
3/23/2019 7:15:00 AM,1.492,0.34
3/23/2019 7:30:00 AM,1.58,0.38
3/23/2019 7:45:00 AM,1.752,0.42
3/23/2019 8:00:00 AM,0.616,0.30
3/23/2019 8:15:00 AM,0,0.08
3/23/2019 8:30:00 AM,0,0.00
3/23/2019 8:45:00 AM,0,0.00
3/23/2019 9:00:00 AM,0,0.00
3/23/2019 9:15:00 AM,0,0.00
3/23/2019 9:30:00 AM,0,0.00
3/23/2019 9:45:00 AM,0,0.00
3/23/2019 10:00:00 AM,0,0.00
3/23/2019 10:15:00 AM,1.132,0.14
3/23/2019 10:30:00 AM,3.592,0.59
3/23/2019 10:45:00 AM,3.724,0.91
3/23/2019 11:00:00 AM,3.66,0.92
3/23/2019 11:15:00 AM,3.72,0.92
3/23/2019 11:30:00 AM,3.048,0.85
3/23/2019 11:45:00 AM,3.348,0.80
3/23/2019 12:00:00 PM,3.88,0.90
3/23/2019 12:15:00 PM,3.848,0.97
3/23/2019 12:30:00 PM,3.704,0.94
3/23/2019 12:45:00 PM,3.608,0.91
3/23/2019 1:00:00 PM,3.64,0.91
3/23/2019 1:15:00 PM,3.64,0.91
3/23/2019 1:30:00 PM,3.456,0.89
3/23/2019 1:45:00 PM,3.336,0.85
3/23/2019 2:00:00 PM,3.108,0.81
3/23/2019 2:15:00 PM,3.068,0.77
3/23/2019 2:30:00 PM,2.768,0.73
3/23/2019 2:45:00 PM,3.112,0.74
3/23/2019 3:00:00 PM,2.58,0.71
3/23/2019 3:15:00 PM,1.368,0.49
3/23/2019 3:30:00 PM,0.588,0.24
3/23/2019 3:45:00 PM,0.24,0.10
3/23/2019 4:00:00 PM,0.144,0.05
3/23/2019 4:15:00 PM,0.064,0.03
3/23/2019 4:30:00 PM,0,0.01
3/23/2019 4:45:00 PM,0,0.00
3/23/2019 5:00:00 PM,0.056,0.01
3/23/2019 5:15:00 PM,0.024,0.01
3/23/2019 5:30:00 PM,0,0.00
3/23/2019 5:45:00 PM,0,0.00
3/23/2019 6:00:00 PM,0,0.00
3/23/2019 6:15:00 PM,0,0.00
3/23/2019 6:30:00 PM,0,0.00
3/23/2019 6:45:00 PM,0,0.00
3/23/2019 7:00:00 PM,0,0.00
3/23/2019 7:15:00 PM,0,0.00
3/23/2019 7:30:00 PM,0,0.00
3/23/2019 7:45:00 PM,0,0.00
3/23/2019 8:00:00 PM,0,0.00
3/23/2019 8:15:00 PM,0,0.00
3/23/2019 8:30:00 PM,0,0.00
3/23/2019 8:45:00 PM,0,0.00
3/23/2019 9:00:00 PM,0,0.00
3/23/2019 9:15:00 PM,0,0.00
3/23/2019 9:30:00 PM,0,0.00
3/23/2019 9:45:00 PM,0,0.00
3/23/2019 10:00:00 PM,0,0.00
3/23/2019 10:15:00 PM,0,0.00
3/23/2019 10:30:00 PM,0,0.00
3/23/2019 10:45:00 PM,0,0.00
3/23/2019 11:00:00 PM,0,0.00
3/23/2019 11:15:00 PM,0,0.00
3/23/2019 11:30:00 PM,0,0.00
3/23/2019 11:45:00 PM,0,0.00
3/24/2019 12:00:00 AM,0,0.00
3/24/2019 12:15:00 AM,0,0.00
3/24/2019 12:30:00 AM,0,0.00
3/24/2019 12:45:00 AM,0,0.00
3/24/2019 1:00:00 AM,0,0.00
3/24/2019 1:15:00 AM,0,0.00
3/24/2019 1:30:00 AM,0,0.00
3/24/2019 1:45:00 AM,0,0.00
3/24/2019 2:00:00 AM,0,0.00
3/24/2019 2:15:00 AM,0,0.00
3/24/2019 2:30:00 AM,0,0.00
3/24/2019 2:45:00 AM,0,0.00
